,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
151,2.376954050745093,-1.6212852554125339,1.193418057943014,2.5412845879410666,0.4571757015523939,-0.4244411231786628,1.9949766737369545,1.7773726978405542,2.146852326015441,1.7172388805933705,2.0122590116387227,3.371445105412435,0.6896794326902818,1.9949766737369545,-0.20925120459728647,5.215791860640715,1.714761924558744,1.9949766737369545,0.38803064752566013,-1.166360212007704,-0.05077433659542749,-0.9445738334727246,0.5527359470816274,0.9443584957905127,1.5935413098087021,5.808016236133501,-0.16748172243373696,0.14075010814295594,-1.1176090621859267,-0.5060223471477705,1.5526289128939004,-0.19701278827801894,5.338014429780446,6.079209168985622,-0.912381991580166,1.491110394244115,-0.2171810604940456,1.586476777131678,-0.6808644644008934,4.386031846690382,-0.10898593151975818,-0.6984961488530255,-1.469791195968488,-1.1449281355281569,-0.014489904762059894,3.506205696484129,-0.8547458798818014,-1.6689136063602414,-0.7948419709778456,1.9546273235024383,-1.415793516363374,-0.1965333653648013,0.35481021108909483,0.2295509966321904,-0.08465285760342982,1.1421107803450192,0.4758440719285932,-1.09805405285467,-0.18193105600372012,0.1044305000583884,3.413733060048718,-1.1372872251462811,6.13140050162841,-0.02727293062512731,0
157,-0.018123524209575123,0.9833374857861408,-0.29860281613196565,-0.4596853133376685,-0.1557216129191887,-0.4244411231786628,-0.16117436238084054,-0.5226974383523924,1.3000839386825715,-0.8951396043135723,0.3438060407532326,-0.2946022386217004,-0.41299857731916884,-0.16117436238084054,-0.07093784491488808,-0.4068890574648118,-0.5414377301850432,-0.16117436238084054,-0.32664655154164524,-0.21550778684727806,-0.05231818436722648,0.10793148052159877,-0.23289875012925337,-0.5352315219466691,-0.8068686985022426,-0.3619671305596597,-0.13259360299471626,-0.3500941167570583,-1.4959310697015284,-0.14028160202562298,-0.31042370897733373,-0.11011396685622642,0.07731018506871332,0.5442174374968755,0.21563536105609563,0.760605449382884,-0.2677637794576918,-0.8092873422525566,-0.1598315393686881,-0.23893797800995079,-0.0801637113485496,-0.19249145628059894,-0.7694044557924938,-0.9939351835428403,-0.0575475089021038,-0.5999918332365355,-0.22491502776390598,0.023005487869640844,-0.033541087187098924,-0.6091182813237639,0.22520301352235256,-0.10962684002808049,-0.5525941934313996,-0.5437386670024739,-0.09259295294173457,-0.236804536330905,0.5731963610772952,0.36792492404495114,0.23451020775451706,-0.09258207866579485,1.8585639595445995,-0.4229427521041167,0.006920051276316914,-0.13563623742949352,0
161,-0.8053117091254508,0.21396264220964947,-0.405987711760414,-0.5147509168411659,-0.5156472255582317,-0.4244411231786628,-0.8698347574656121,-0.3414671307225311,0.469360535470501,-0.12347380550276477,-0.8055933560689276,-0.49066955195740486,-0.8415770610455501,-0.8698347574656121,0.4348896010082488,-0.6554306832853859,-0.3636899412367409,-0.8698347574656121,-0.6459242142348993,0.6558001615147386,-0.05401374589929915,-0.6923734633587506,-0.5838762406432466,-0.9343312156563242,-0.38021884746076506,-0.634701386616378,-0.13894758431345053,-0.362469128303986,-1.246518783265317,-0.07801562917874084,-0.6414661783391359,-0.035390981722422436,-0.45939517060705054,0.5307558661969074,-0.6799051916572004,0.04394247171811592,0.27491004047163325,-0.6102274976074742,-0.5305159726557326,-0.4755973074975439,-0.010203267777838773,-0.53248591637323,0.1593116579226265,-0.40459034168693253,-0.05978265246720166,-0.6838701606306816,0.3302343911030698,-0.22392333359567945,-0.15555013094848877,-0.21913784218114846,0.7995419905368288,-0.03490024950149018,-0.07545997032455402,-0.28442601825126074,-0.09260501079342523,-0.4957155581860889,-0.45109197068726736,0.573887675941081,-0.2268726713491445,-0.10848250929108375,0.015396173736149639,0.21553250366694932,-0.4961028778432868,-0.15725719462807447,0
162,-1.603788593560877,1.6512084374902922,-0.5741857875933338,-0.5667924833706529,-0.34768989269873857,-0.9454259296434144,-1.578106661640816,-0.6226271333370677,1.668779594923184,-1.5650116298457208,-1.6869605964748484,-0.5935697031336874,-1.1420893683504916,-1.578106661640816,-0.7381830226888044,-0.8171570169779764,-0.6394753060065291,-1.578106661640816,-0.9604640478918709,0.11817325955361684,-0.05111836357294947,-1.576507177711232,-0.9345181173222818,-1.2003666086653617,-1.1119237089759557,-0.8144242547695009,-1.3287121559149286,-0.2790833690486201,-0.3868092665981765,-0.08685813419841643,-0.9914915922314463,-0.041320084610486404,-0.43330131495794183,0.5474346683735974,-1.5458170071684907,1.0786782589748503,0.13878383781104606,-2.094496372227409,-0.940795235803649,-0.4122346022798567,-0.2556689234587672,-0.969837556081704,-0.044926066338540994,-0.18869022769783722,-0.0613265859244733,-0.5692294231440489,-0.06660500508347399,-0.7943685547114236,-0.4503074779825708,-0.31374366873697446,2.229395383028277,-0.04084008590633293,-0.3203888255945235,-0.4013303261184875,-0.09263330368114225,-0.7822822810604793,-4.856206496549251,0.7806733810776245,-0.07106727071900072,-0.1009130895879561,-0.23476029012390828,0.22426236580648082,-0.49997510685765867,4.401516029408459,0
163,1.0794891858959592,0.3689718244535616,0.18308178339602163,-0.30306832866041533,0.029587804435377122,-0.4244411231786628,0.826943436765979,-0.38642497810820126,1.7148806760590007,-0.2789445561231239,1.0614659734006096,-0.047086544159730744,-0.19009196440495943,0.826943436765979,-0.14226907221409635,-0.10161592840536399,-0.40780454792391024,0.826943436765979,0.0385055082881202,-0.41309781295224984,-0.044845747470366834,0.6059659142892249,0.1685078266227082,0.2525192047073432,0.04551355593956006,-0.026979220694450266,-0.07522645651337505,-0.05755125320042919,-0.4261983480391021,-0.22547913789019705,0.03702720315253859,-0.1181768952342255,0.18288919879287466,1.0760764998012733,0.5603098967516682,1.1184495450041247,-0.25900483936846547,-0.1355529798989726,-0.08230925254620254,-0.3439187816046072,-0.09105393479250008,-0.041493087339807985,-0.5714522121276552,-0.48547035380822984,-0.05413193787215046,-0.31814034923535667,-0.3569936914718789,0.4561767699633969,0.1547967169992379,-0.24092670268063296,0.312563568356281,-0.11769526645587988,-0.09061518004453527,0.022839134282468854,-0.08247210899766046,-0.18265774003903631,0.8984695727408046,0.13704913314358774,0.04836333332331117,-0.08482846015620325,0.13740588770989326,-0.4922041352634467,0.11087921023584617,0.18888493719838925,0
173,-0.43557982859719735,-0.960852443153278,1.4614976904976436,0.5189071167404531,0.3666303556465432,1.430433295280377,-0.4107797717781455,-0.003572080396421993,-0.6263310914265946,0.0788607424281321,-0.5261704756723043,-0.2900384879684834,-0.5345992577057663,-0.4107797717781455,-0.10177376842466573,-0.3212345122061658,0.3051666998187229,-0.4107797717781455,-0.3121503777361221,0.3080854436766406,-0.05607748040172611,-0.49292740569706667,-0.3161434113409056,1.222865171675526,0.36471193924927725,-0.34799950072353,-0.16151447920655687,1.2705705917818975,0.3863376837402906,-0.47950367459376353,-0.3790058721095023,-0.11142358188974386,0.0933901625351382,-0.7644123876023761,-0.4851552584124901,-0.09974104692686066,0.3922964830373843,-0.38557733200041805,-0.3766005692653224,1.1954265576871443,-0.07825994394575506,-0.3679870210190742,-0.37933302372059174,-0.9038879235798514,-0.05865421868302337,0.4382969714137008,0.10524810900254711,-0.10275321007682915,-0.049521956324517,1.21049255317212,-0.4592521119504593,-0.11094085789141406,0.7297638770248125,0.5310741529895386,0.00058926364862554,-0.44556380186021427,-0.24575322300695335,0.44610548188420085,-0.22328409986374717,-0.10415029505444141,1.3276508527590334,-0.4081422781383261,-0.013134018987587518,0.15158900146484672,0
177,0.9865118866384962,0.7203314501655048,0.29365506666189417,-0.3672763695272011,-0.022815490739742098,-0.4244411231786628,0.7432413044318281,-0.4711674925705711,0.8498074476869101,-0.6313504198039489,0.7205420478865517,-0.21115563942538024,-0.09785746829875225,0.7432413044318281,-0.11637452372611523,-0.26240575041928427,-0.49092236114973553,0.7432413044318281,0.23402293517681044,0.09163131574847126,-0.05468929949522199,0.7887821471025268,0.3834374125583031,0.7839002486231599,-0.270859088635408,-0.20342005769177787,0.23633182220968552,2.4507812657598427,-0.7319697154303118,-0.06811202355670429,0.17248231662853508,-0.013971283102081438,-0.5410467927120107,0.3934309061431455,0.8091341655136194,0.37215306010185806,3.692908752976515,-1.153373414646662,0.25040551180709525,-0.46947907947085465,-0.0870037959992982,0.27744416071125916,0.6036579725731097,0.8571124533669614,-0.05517972747860019,-0.2758659787035274,0.03066053876136947,0.7339552672344564,0.4501411163689802,-0.004161112552594806,1.3472891818982633,-0.013477596281621875,2.8091964252400556,2.5888962112488034,-0.08554556926609962,0.04973270285369952,1.2598238839594267,-0.007865451100075584,-0.2299129979877161,-0.10039281651681396,-0.7888955328002555,0.26468834279108105,-0.5175020381858678,3.3375305430358875,0
180,0.5995968596651925,0.7779873045367159,-0.02560881543218604,-0.4417520708173723,0.1169121696568299,-0.4244411231786628,0.6195422670899021,-0.48321790441551377,2.4178091705342855,-0.689177955095668,0.6770179585918554,-0.23723905590626604,-0.42654157054024283,0.6195422670899021,-0.11409412857508926,-0.2726941885793219,-0.5027568641962934,0.6195422670899021,-0.15594901662106986,-0.706254090746438,-0.05285559296875928,0.7444760953854208,-0.13033764819445526,-0.8635114792649476,-0.5499466610739454,-0.2763701658514606,0.0379417563876814,0.3804933686202384,-0.8552746660279894,-0.23812392006833313,-0.18302326076639272,-0.0933886843137427,-0.09839004775678897,1.1651006647189865,0.6969868330365079,1.7248641783083305,1.4337113207527667,-1.2053321406539128,-0.13713205135409967,-0.45533544510491714,-0.08748996668876027,-0.10261201184609312,-0.4014372331184775,0.07454437376193283,-0.05459736227322969,-0.23423328982680294,-0.564414181749311,0.632929971065502,0.16569795273226234,-0.11350705303157424,1.3996880775621263,-0.09290135473596568,0.6764450937372422,0.4744061192964437,-0.08915947967281691,-0.22094968214851873,0.9735706156888522,0.2526366564561629,-0.22451600734930033,-0.06445235276231451,-0.44501752050251503,-0.2941437091531811,-0.147316944411924,2.165914225491424,0
183,1.684626249628604,-1.0974512029037455,2.2503473038315653,1.1404522045615408,1.3490945347047436,-0.4244411231786628,1.918779479428545,0.5068921907446208,0.23964607971286506,1.1918450157583442,1.8193701759864631,0.8122428517334959,0.9051630638973136,1.918779479428545,-0.19292886770059145,1.2079175850927504,0.4685012613212174,1.918779479428545,1.3566170375469613,0.006056427962916238,-0.049730503188474114,1.8245974144306003,1.1869093635901071,1.4867381299855902,0.935107486706501,1.0234154914381235,8.26663647204797,10.140154314037382,0.2664578706592154,-0.44022379354552804,1.2021334654847957,-0.10640339092792706,0.03381240171268064,1.3142362486491355,1.742267176117183,-0.15423160793265578,0.40492684355030223,0.7929606928429098,1.1885771454588498,0.46130854642307295,-0.10726050692928608,1.3314326263160483,0.7466566956515378,1.1673514197989514,-0.050874686700314524,1.3534116302982244,0.07420627078082549,1.38938767652572,1.1931455356983156,2.0082459940403403,-0.62721629247697,-0.1059166719433739,10.550064226305015,10.400061724047307,0.014938107160520239,0.7050150792685403,0.4067688936564167,-0.739246440034533,-0.22464879566951468,-0.09857429608857499,-0.8687109998626389,-0.5122559570700939,0.14450646220275914,2.9356168548167507,0
184,-0.22546878619291136,0.7324543846198935,-0.8742513249266036,-0.6458886318513474,-0.14922542628634589,-0.4244411231786628,-0.2070692657429627,-0.4737399996570645,1.7213212682765047,-0.6435094525274393,0.4207488299748142,-0.3430073662183203,-0.5844477385850843,-0.2070692657429627,-0.04599359078847785,-0.4535827383449823,-0.49345503689899883,-0.2070692657429627,-0.3900475238720418,-0.6026032239901372,-0.050542492327967016,-0.3045363531725637,-0.3665227770107319,-0.5881692282950269,-0.9361297315594761,-0.45243105436878994,-0.149783025269092,-0.5473714776857977,-0.8300531988602827,-0.20909102858706502,-0.35498074985338907,-0.10695720823065831,0.04011921922196712,0.9344760092402885,-0.6771498115034555,1.1240058276111558,-0.2614632324936446,-0.6376333480971554,-0.5849272047353317,-0.329386776382294,-0.06173495407522729,-0.42779762383450715,-0.9146653055636881,-0.8355779604381591,-0.057493985995524334,-0.5937090994193902,-0.5143818453066334,-0.0890093892972045,-0.1077542866201496,-0.5942777579052211,0.677960859083821,-0.10646962968676765,-0.4853946157866646,-0.5221720027923756,-0.09529188772391037,-0.5337200343201585,0.12696132489568776,0.4161799095055405,0.07367199831466417,-0.07350289027222554,1.0257290859799215,-0.36106817537054425,-0.0726033045872555,-0.10315740614952086,0
187,1.2168955110644253,-0.5107833646974651,1.1126455711282666,0.18260607465395806,0.33945699132725965,1.7868361147354976,1.339839730784,-0.08896241598641247,-0.4548079513183353,0.36931736480927524,1.2313960735593326,0.2619042271705716,0.616140584660397,1.339839730784,-0.17171185329372501,0.30395298483278343,-0.055532375526368055,1.339839730784,1.0469054926692085,0.7177059404089238,-0.0542999720709704,1.1058070025928886,0.9511095691769303,1.210142226140618,0.623322080337295,0.23375590050822506,-0.13432306545462888,0.8559508160478964,0.9172339988136229,-0.2888651613729048,0.9049440919120656,-0.060762329685192885,-0.3341013342107305,-0.6000161230004079,1.075935609668906,-0.2010213562023904,-0.2082227417957088,0.11542236385984349,0.8104634050763754,0.10844588263034004,-0.10044810031283855,0.9007015455086979,0.42494996384458816,-0.048921440659966016,-0.05478446756009572,0.005401287671362076,0.5873687540401273,0.9544039622893125,0.8970917814229836,0.5316239548448656,-0.17986399022857857,-0.060276847875733286,0.8253105855776033,0.7731949917602774,0.07855188758000058,0.4869831933015547,0.5332873556830023,-0.5004403724528234,-0.16615554061508406,-0.10910063797815986,-0.3561240003173813,-0.1642299299598133,-0.26664273851269693,0.03543560087510111,0
190,1.0224081857189091,0.4311480950620029,0.8926043123108285,-0.07310086575308822,0.9617634736162952,0.25131202650951445,0.7755566846367852,-0.40301013784648804,0.29015388183960544,-0.3413059680236022,0.8016510941281959,-0.06726193689895202,0.28714061085689874,0.7755566846367852,-0.1367891192248903,-0.1443030540405198,-0.42405972136918246,0.7755566846367852,0.5079915741269047,-1.0131898067996192,-0.04852854558067213,0.8675006661727253,0.6846073239361027,0.1537183089783894,-0.0158086443950614,-0.07382144044281787,0.10433079920368199,1.2634762098242212,-0.9986633775184701,-0.03869595685791685,0.4857596555715214,-0.03506520683846287,-0.4608154081377677,0.20424926419485243,0.8456765547477344,-0.11065865485646549,-0.23645676492346335,-0.1605381243517107,0.528487431227095,-0.32898453513819065,-0.09286576298570329,0.5975318295594549,0.8066030530098395,2.2798642395898567,-0.032962953661486244,0.4720092016520423,-0.7615767859621136,0.653135030299293,0.561028779771473,-0.0004459612231895903,0.3460430624243738,-0.034573231481203545,0.8093287280547139,1.3762413044749742,-0.084684724782898,0.24396388024098956,0.9188192141052214,-0.18951367543854256,0.07914129942448386,-0.004215800763865546,-1.0461920384422518,0.06623843052382117,-0.42138923801861833,0.4751881185318495,0
192,0.4579732097413773,-0.09272705213985116,-0.7298683791534846,-0.6092344906686872,-0.2032120991716405,0.3643364800667394,0.2674282335998235,-0.2399282105019982,-0.5580834124902384,0.15556569123632105,0.15472888705549873,-0.1901894978106016,0.014701388625379003,0.2674282335998235,-0.13267195528327685,-0.17269518627062347,-0.2581003868174515,0.2674282335998235,0.17029404627827024,-0.5475871642254487,-0.05083203056060198,0.4305483619568377,0.3133811320463019,-0.1870049686982054,0.4330067416566564,-0.10497721580268236,-0.14829166276765815,-0.496817982705504,-0.5070004558171253,-0.20262126241433573,0.07677708306138581,-0.04304669149547207,-0.425429828982611,-0.7065699629977334,0.4165764990974824,-0.1059796800294919,-0.2161823382869416,-0.1441983586023421,0.2531598429887816,-0.07012148897609255,-0.09321282146798265,0.30507681711288276,-0.7252121950445276,-0.5927855598442117,-0.05192031739960811,-0.43429430614746023,-0.43964342379979965,0.3570679428274581,0.3312304043791306,-0.42601152553178323,0.2993548617122288,-0.0425524711761975,-0.2719885967342561,-0.4305529852304273,-0.09464270160163601,-0.04300824336795754,0.23419208072614536,0.03747179105359526,-0.17032456797547785,-0.07734626921479051,0.3341650391007399,0.06441187475308827,-0.42039061053596455,-0.37009737870449916,0
193,-0.2311376552826596,1.918775984041224,0.5206257546113341,-0.16129022308819163,0.5192853189919444,-1.5649780168681515,-0.3529387729468139,-0.6537436720648441,-0.5828288457469636,-1.8332110397838646,-0.24723513599079502,-0.341572721829809,-0.16787237421499016,-0.3529387729468139,0.119074329887664,-0.5879507299879728,-0.670010165812648,-0.3529387729468139,0.02235844417401174,-0.8323537471386999,-0.05086194594995172,-2.0115323837553465,0.15075758379603366,-0.667596759705808,-1.3612309309826884,-0.5606530464216525,-0.26665483819374936,0.21062977042606662,-0.46122816354980584,0.8929651095234669,0.1618958799207501,0.005624076168086,-0.60206886288774,-0.3296417334001064,-2.2482457337406743,-0.863778644714735,-0.26854666060172205,-0.40528879544410074,-2.25190964325157,-0.0904970885480865,-0.19246192025751468,-2.0174197568554226,1.5640923341303719,3.2895312040930835,-0.049567648326197526,0.35468680948735976,-0.7140083535251559,-1.0713585618660426,-1.3036206618834005,-0.5887351537597301,0.16487017525381067,0.0061197018068283125,-0.9279618721417402,0.050523758704306546,-0.07870833671993058,-1.6980530567340515,-7.481162055558772,0.2242821766273817,-13.070984656593003,-0.04848107644223178,-1.1354425607164826,0.8505292451393403,-0.6965416797187953,-0.3204786176246152,0
194,1.0534986961246218,-1.9887745481527737,1.7858629928116023,6.160775540066879,1.4923576823171867,-0.11501932817125964,1.268498672845188,5.214345441227666,-0.7464198880715603,2.021173481620552,1.2240386409494348,4.260359805664015,2.1176163126907035,1.268498672845188,-0.20989601940364314,5.745547498592651,5.185218430799366,1.268498672845188,2.4036885620332673,1.262019174956974,-0.052644048429786136,1.2192821136897092,2.0536631677245722,2.5251728274537735,2.0451457366895234,5.084666701355695,0.5243829602621828,0.5599946177757816,0.3973915366347785,-0.4111481632899982,2.1867468573682802,-0.14397012167172357,0.7281641232980505,1.9854522062978563,2.794771991552189,-1.0049082229333217,-0.03048677216222389,1.68118690082709,4.41874278301597,3.5486765395690263,-0.11211210532442296,2.3994065996506384,1.1536779198713802,0.5524855694086942,-0.053025048182301214,4.947116219029148,2.2266191741720753,0.8942815909107154,1.7186389111608638,7.346617225909414,-1.5796773835503355,-0.14556314756648847,0.8273083177679643,0.6287564450853562,-0.09348531148160485,2.9611807309127136,0.030646274748570068,-2.8965061388812074,-0.2234694776177098,-0.11326946433118396,-0.6867079348211316,-0.9557598148725748,1.9707923264494491,-0.44850674082083536,0
197,-0.38880675474077947,-1.4898644269883472,1.194778436668315,1.0543023140228633,0.41839379270590665,-0.1253547705782926,-0.4029834655702283,1.3020691531189192,-0.6226023275111976,1.5854267224587184,-0.5183432311005698,-0.13164019178183115,-0.2831161394161856,-0.4029834655702283,-0.16890766772063748,0.24398655921089782,1.24851934344435,-0.4029834655702283,-0.2702449018209358,0.6941131014710168,-0.05417005380865154,-0.5915965527152202,-0.24984103372362126,-0.6590355688825021,1.7060937864252699,0.25541296386813095,-0.16236665788640095,0.282778296373,-0.28654615020309676,-0.4356139009286038,-0.339416230899562,-0.14970538850383158,0.8323469713140491,-0.7438559755795318,-0.5815011577518154,-0.26701439699116175,-0.014243817585147669,1.2036161812529602,-0.42161963754530113,0.2060795418456327,-0.09775827673589392,-0.4161016790636973,0.10098110534487217,-0.5345570299245461,-0.058684623292139096,0.2764399569171183,0.3697909452085033,-0.3521351119044091,-0.2618066037029951,1.877312012052655,-1.029667710753831,-0.14922574939369881,0.5805539485999063,0.37460475718315234,-0.06316145951505595,-0.42230854154155845,-0.3496574051823298,0.4224642797050605,-0.22607857089954567,-0.10886950389889502,0.2217773814331326,-0.7187776341771361,0.6320812355702901,-0.2931960546550229,0
199,-0.48362790761220914,-0.8485817416977188,0.7331849304396165,0.4601142118503841,0.3175152804832403,-0.5633544477582287,-0.4961329904779597,0.22715551686845067,-0.4711919139768976,0.9422344999161134,-0.39478268513747955,-0.2424692948974527,-0.15257234543024906,-0.4961329904779597,-0.11381394350533863,-0.27393077970432633,0.1940973560510275,-0.4961329904779597,-0.1970516623176976,0.9849304340256708,-0.051026480591375274,-0.37875544213634516,-0.19257536936613562,-0.606167768828292,-0.8087402916901935,-0.26524310322293754,-0.11397000205830696,0.00032819507314044627,1.1906222478660493,-0.09953239139328472,-0.07976544319076324,-0.07074570100413355,-0.2562289882468314,0.24450698213909644,1.4449717381872218,-0.7674697461928646,-0.2630811258859221,1.019815430019325,1.8834917367004336,-0.30233952031327554,-0.08881369876402831,-0.05865917021461261,0.8204989741225452,0.3056301226799248,-0.05867976575103777,0.047158481943853234,0.9867893829945682,-0.17493838511180598,-0.05846635093867396,0.2423441986282083,-0.8870311162345623,-0.07278082781505689,0.10743585606885589,0.07150938758703287,-0.09352021896224934,1.1903903223694872,-0.34862263579741587,-1.1017947494020022,-0.1094509836760163,-0.11139072506237023,-0.5781452995367056,-0.3508340908315856,-0.08472949544805138,-0.4439481571787272,0
203,-0.8647171417839375,0.6708123450213069,0.3746826244876354,0.40385305884553335,0.4258768791444068,-0.11683365548588001,-0.9033067810604187,-0.47937792120976264,-0.6341275977951519,-0.7014194219393176,-1.0206519976939028,-0.4736887846754354,-0.38684046359041785,-0.9033067810604187,0.09474492633098429,-0.5770819183932664,-0.48037722030280255,-0.9033067810604187,-0.6444090135407183,0.23923909901731677,-0.05424975695313334,-0.8160518710257637,-0.6077048229252741,-0.6150971328007767,-0.3300161125369098,-0.554416463514251,-0.16474646199022538,-0.20006132397854187,0.2645896138319781,0.36335800887836506,-0.6929028006882624,-0.12563551120247962,0.2967970631209028,-0.8244001972179694,-0.8006714876640137,-0.7892074834098455,-0.27810503574701945,1.1436604799450927,-0.5431267993305038,-0.05268641160237147,-0.03865869382491852,-0.5459638855160627,0.11277648024286688,-0.06184700617636782,-0.05983496098850579,0.18804112592283118,0.051645625939336776,-0.5373207767517821,-0.539808498656774,-0.7371504288946975,-1.095842023247795,-0.12515127731841522,-0.574658801037354,-0.15208667780514273,-0.05563348432203581,-0.49478682195783197,-0.4795024408639967,0.4960063738256174,1.2080983947361643,-0.10306679870968835,-0.34590694052941695,-0.5176550410394658,0.15386095229537305,-0.5005383628076953,0
206,-0.8596171211495619,1.3953528784630926,-0.15042356347855346,-0.3938597643219931,-0.5216553848146508,-0.6862021193882797,-0.890521898400097,-0.5977606601840308,-0.6108510715354012,-1.380301496804873,-1.0078163803214548,-0.4903837527209534,-0.6083552674345315,-0.890521898400097,0.3416502361301226,-0.6434439933136754,-0.6061360834162258,-0.890521898400097,-0.6365390159052705,1.0925219150442298,-0.05250942917771231,-0.6392406137655762,-0.6057408604836673,-1.285531116615876,-0.9344636466431434,-0.627992582026693,-0.16154416698380655,-0.29841221347670394,1.0679400495441174,0.5140048193969046,-0.6854677250589805,-0.0004679141619577173,-0.5842797860199436,-0.8164227346032557,-0.6280233994940062,-0.6903641401900312,-0.27722548341499387,0.04042370360811333,-0.38220420856599485,-0.3553008217739593,-0.01901691661353242,-0.3739759763453036,0.6618269446728092,-0.05123229814914579,-0.05987625008786709,-0.5494330652171593,0.6558217061446149,-0.30721307777052836,-0.22684437571256205,-0.6886325607225737,0.06730883707101,2.527506512276438e-05,-0.7344360438761016,-0.2455991869633501,-0.03373254991373963,-0.3499703086517681,-0.41200287802756025,0.3490718134463962,3.2762436136789073,-0.11217091327628723,-0.35430498967293506,0.4637291995724017,-0.5918692154145135,-0.42430919286801944,0
213,1.6060663163952411,0.21305855896220355,-0.19701653482011292,-0.40377579253909807,-0.019887326481198602,-0.4244411231786628,1.3009906398272209,-0.3411901637186934,0.14868683874636388,-0.12256703018101317,1.3626774915744961,0.1813043239262581,0.6524658142912662,1.3009906398272209,-0.15563779150050347,0.034392607463466,-0.36341364933682124,1.3009906398272209,0.9902550786554247,-0.27278652189803737,-0.05083416737412696,1.3218312664019243,1.2147528817495967,0.926089650919876,-0.859860474255201,0.122268160805853,0.10576537635936986,-0.3245677273357592,-0.9577174153881808,-0.00435756236484334,0.9396624766752351,-0.048047335964251286,-0.401598724653628,0.17872307710717725,1.1954754254853328,-0.23270191492668982,-0.26611296115748784,0.1940088562734715,0.8747311326490592,-0.4699853486229158,-0.09730844850886193,1.0412333409226697,0.0022554332534375937,0.27591909781904,-0.048328975345358516,-0.30518221073749413,-0.17929090052874083,1.0095982704401558,0.9278304939985276,-0.44664567683429035,-0.01713098065020751,-0.04755287399548957,-0.303587209000417,-0.24758154278614827,-0.09082725281666042,0.48580384571011714,1.1011016205503175,-0.4921360261177447,0.08539944204052749,-0.09062939420304007,-0.5629982108993076,-0.07463468329394349,-0.3338564821411084,-0.35392259326737824,0
215,0.22857035851436652,-1.4852207266719204,0.5835007588213401,0.5746056582152551,0.4362230595245937,1.0718283899024983,0.3654338948771523,0.8903271886000591,-0.4680281142911063,0.8977612920901938,0.2531234677420832,0.4520567389171069,0.8364609991606695,0.3654338948771523,-0.19088585156699311,1.0573832254755342,1.2347968457483414,0.3654338948771523,0.7604873315975225,0.5840555586238185,-0.0505788181578917,0.4127399101016124,0.5908716228464997,0.5738085326108373,1.0938259286258534,0.9256420825852153,-0.13584730368254727,-0.11197051706633977,-0.005684873841719539,-0.34547193100719453,0.6343543423578868,-0.11395322386368985,0.12555011746798814,-0.4916928060208851,0.399187362151593,-0.7492412400961139,-0.18195049443190853,0.5325618862974212,0.756009961024643,-0.06263147960313357,-0.1071404083282754,0.8425037875362986,0.30424934673771153,-0.105296205780619,-0.05568059393882617,0.1677371690747391,0.46910136176557704,0.23171991681663423,0.4665215072348338,1.06680656526999,-1.0753096772763477,-0.1134678153209017,-0.0483872547793149,-0.23924197691092805,-0.06287379362472145,0.42388809715965475,-0.06519954823116432,-0.4363996475624902,-0.21225872507842325,-0.10771693300171799,-0.31017273142076296,-0.5304812231060083,0.17664596302204494,-0.47639251901717167,0
216,0.5149561325985357,-0.5399195020810635,0.8798082499259658,0.6958484429407084,0.5407476785017873,1.302185725996258,0.5678023414065557,-0.09835112798091392,-0.491417633396778,0.299660533274703,0.45629498029492277,0.47727033163487964,0.5255249303094786,0.5678023414065557,-0.16061107648857717,0.10141584643871074,-0.037803645281524446,0.5678023414065557,0.6815612058857036,0.36033036179883765,-0.050823483306502056,0.6442497842195397,0.6265585606303813,1.040316535557454,0.5613026197953979,0.07589635346129273,-0.13767240461950572,0.06583745035779587,0.46449309434639324,-0.1906396681126753,0.5597899344665259,-0.12389098669887616,0.26856081526444103,-0.6494895141270514,0.625246142448153,-0.47630104185599526,-0.26995602957713166,0.8053668112822447,0.6974408496899309,0.287457106644059,-0.09931161615658117,0.7799073618101715,0.07432032646584333,-0.24318583398113514,-0.05497643038806307,0.3865793454798815,0.274486467817192,0.4923706565583447,0.6211771836626633,-4.4323241632317944e-05,-0.9802331452939134,-0.1234091631376155,-0.1045993053770634,0.029264701432228767,-0.017153003839071385,0.3089017069945102,0.21078011469038446,-0.3196899152857146,0.07120686860771419,-0.10491454298702978,-0.17995196939779023,-0.5887832716409417,0.2909174792514275,-0.38936579651877845,0
